tconst	averageRating	numVotes
tt6191390	3.7	820
tt6191876	7.1	821
tt6192878	7.6	285
tt6193408	6.9	8396
tt6193424	6.6	5273
tt6193454	6.2	2130
tt6193470	3.7	217
tt6193522	6.9	583
tt6193572	5.4	541
tt6193812	3.8	133
tt6194520	5.7	744
tt6194530	6.7	1990
tt6194538	4.6	315
tt6194540	5.8	261
tt6194704	5.5	132
tt6194850	6.6	1187
tt6194984	7.7	962
tt6195094	6.4	24019
tt6195442	7.6	161
tt6196598	7.4	377
tt6196754	6.7	370
tt6196936	5.9	3412
tt6197022	6.1	364
tt6197028	7.0	904
tt6197070	6.1	2391
tt6197094	5.6	977
tt6197400	2.0	191
tt6197484	5.3	1215
tt6197494	5.0	3218
tt6197848	5.7	261
tt6198246	3.7	751
tt6198946	5.7	15147
tt6199572	4.7	13259
tt6200274	2.1	199
tt6200604	6.0	423
tt6200656	7.3	922
tt6201292	5.8	7552
tt6201302	4.8	105
tt6203302	5.5	1544
tt6203570	7.2	3662
tt6203612	6.5	552
tt6203902	8.6	149
tt6203944	6.3	256
tt6203964	7.0	215
tt6203998	3.6	162
tt6204018	7.0	2870
tt6204184	7.1	169
tt6204340	5.4	8303
tt6204830	4.7	136
tt6204874	5.3	540
tt6205766	3.4	110
tt6205872	5.9	14740
tt6205996	2.3	288
tt6206240	4.6	240
tt6206364	5.1	185
tt6206564	7.5	10155
tt6206880	6.7	227
tt6207096	7.5	353
tt6207118	5.3	218
tt6207596	6.5	148
tt6207878	7.2	3570
tt6207956	6.2	632
tt6208032	6.8	900
tt6208104	6.8	1724
tt6208138	4.6	163
tt6208374	5.5	263
tt6208950	7.3	101
tt6209282	7.4	1084
tt6209470	6.1	1613
tt6209474	4.4	156
tt6209534	4.7	176
tt6210126	5.8	148
tt6210160	6.6	459
tt6210808	7.2	847
tt6210874	5.8	107
tt6210996	5.1	7283
tt6211418	5.1	351
tt6211480	5.4	539
tt6211506	5.2	225
tt6211538	4.7	1684
tt6211580	5.1	1545
tt6211920	4.4	148
tt6211976	5.7	6552
tt6212020	3.1	195
tt6212136	5.1	611
tt6212346	5.6	1994
tt6212378	5.6	188
tt6212476	5.8	554
tt6212478	7.0	37243
tt6212496	6.2	2687
tt6212934	8.0	923
tt6212984	8.1	3139
tt6213036	6.1	1622
tt6213284	6.9	2927
tt6213294	3.8	263
tt6213362	6.7	1842
tt6213368	3.8	200
tt6213758	4.8	172
tt6213794	4.9	429
tt6213802	5.5	177
tt6213822	6.1	388
tt6213850	5.6	389
tt6213880	6.1	533
tt6213952	5.9	659
tt6213994	7.1	274
tt6214084	7.8	3064
tt6214294	4.6	114
tt6214416	2.7	101
tt6214468	5.3	2523
tt6214476	4.4	128
tt6214722	7.9	690
tt6214734	6.6	346
tt6214856	6.2	108
tt6214928	6.3	51712
tt6215044	2.4	1666
tt6215208	5.0	1440
tt6215352	5.2	237
tt6215368	6.3	425
tt6215376	5.7	303
tt6215446	5.1	460
tt6215588	5.2	869
tt6215590	5.3	144
tt6215712	6.4	1399
tt6215910	5.0	2608
tt6215964	4.5	114
tt6217112	5.4	407
tt6217306	6.3	42341
tt6217564	4.7	1712
tt6217608	7.4	13485
tt6217648	4.6	133
tt6217664	7.8	867
tt6217672	6.5	364
tt6217706	5.1	513
tt6217724	5.7	618
tt6217748	5.0	359
tt6217766	4.8	197
tt6217804	3.8	4135
tt6218010	4.6	2964
tt6218358	6.8	21558
tt6218374	5.4	262
tt6218440	5.0	379
tt6218760	6.6	514
tt6218776	4.7	183
tt6218794	5.9	338
tt6218996	6.1	135
tt6219314	6.2	1767
tt6219484	5.6	269
tt6219800	7.9	146
tt6219974	5.5	373
tt6220252	6.7	208
tt6220406	4.6	318
tt6220752	5.4	2748
tt6221000	7.3	1517
tt6221254	6.1	140
tt6221540	4.6	785
tt6222118	4.4	1978
tt6222286	4.0	716
tt6222300	6.9	142
tt6222996	5.0	173
tt6223806	6.8	3712
tt6223974	8.1	3784
tt6224010	2.4	110
tt6224502	5.8	2864
tt6224580	4.3	162
tt6224676	5.4	249
tt6225520	7.0	11811
tt6225534	4.2	707
tt6226212	7.8	678
tt6226610	6.4	250
tt6227144	5.0	116
tt6227148	5.9	444
tt6227152	7.4	314
tt6227164	4.5	159
tt6227192	6.0	373
tt6227846	5.6	138
tt6228640	4.3	219
tt6228890	4.1	228
tt6229030	6.2	786
tt6229100	4.1	170
tt6229252	6.8	2032
tt6229652	5.3	1157
tt6229786	6.7	1454
tt6229852	5.5	2427
tt6230134	5.4	200
tt6230488	4.0	110
tt6231398	3.8	122
tt6231588	2.6	325
tt6231784	3.7	561
tt6233882	5.9	641
tt6234016	3.7	275
tt6234666	6.5	169
tt6235414	6.2	144
tt6235650	4.8	293
tt6235786	6.4	827
tt6236142	5.2	315
tt6236198	3.8	114
tt6236404	2.8	251
tt6236662	4.9	127
tt6236762	2.7	102
tt6236780	3.5	155
tt6237224	4.3	750
tt6237268	4.7	1776
tt6237314	4.6	153
tt6237548	5.6	733
tt6237562	4.4	324
tt6237612	6.2	7681
tt6237966	6.7	4853
tt6237984	6.3	480
tt6238084	3.5	370
tt6238528	4.4	113
tt6238798	6.7	228
tt6238896	7.8	2505
tt6239540	8.8	487
tt6239586	5.3	300
tt6241270	5.2	523
tt6241390	4.8	130
tt6241678	5.5	237
tt6241740	3.4	107
tt6241768	3.1	268
tt6241872	7.5	5926
tt6242664	7.4	189
tt6243140	5.9	7953
tt6243274	5.8	417
tt6244144	6.1	111
tt6244196	7.7	1282
tt6244730	6.3	352
tt6244876	3.4	324
tt6245274	7.4	260
tt6245644	5.0	106
tt6246092	7.4	103
tt6246170	8.6	588
tt6246362	5.3	275
tt6246534	6.9	462
tt6247708	3.9	258
tt6247936	6.3	1455
tt6248178	1.6	912
tt6249434	5.7	302
tt6249904	8.1	219
tt6250500	6.1	162
tt6250604	7.5	338
tt6250650	4.5	271
tt6250792	3.1	225
tt6250876	4.7	101
tt6251024	6.0	8213
tt6251390	5.2	699
tt6251472	5.4	102
tt6251504	6.9	157
tt6251666	3.7	264
tt6253214	6.9	604
tt6253370	2.6	117
tt6253546	5.0	462
tt6253688	7.6	306
tt6253942	6.8	200
tt6254144	7.3	327
tt6255230	5.1	1087
tt6255746	6.4	255
tt6256056	5.4	174
tt6256452	6.3	839
tt6256468	5.8	134
tt6256546	6.6	842
tt6256872	6.9	1961
tt6256978	6.5	1308
tt6256984	7.0	417
tt6257174	6.6	18325
tt6257640	6.4	170
tt6258486	7.5	1122
tt6258766	5.2	282
tt6259198	7.1	116
tt6259380	6.1	32344
tt6259890	6.2	188
tt6259946	6.8	229
tt6260318	5.8	125
tt6260342	5.2	584
tt6260468	7.1	1238
tt6260822	7.2	110
tt6261048	6.7	433
tt6261136	4.6	115
tt6261146	6.3	110
tt6262764	5.5	2892
tt6263490	5.2	922
tt6263618	6.9	3851
tt6263642	6.1	2268
tt6263828	6.7	367
tt6264148	8.6	738
tt6264182	3.9	832
tt6264508	6.1	120
tt6264928	6.3	392
tt6264938	7.4	14138
tt6264954	7.1	1533
tt6265318	7.8	168
tt6265536	5.5	436
tt6265828	6.9	59615
tt6265988	5.4	1668
tt6266218	6.3	446
tt6266538	7.2	117310
tt6266984	5.0	567
tt6266992	5.4	147
tt6267458	4.0	155
tt6267926	4.2	108
tt6267944	7.8	538
tt6268114	4.9	444
tt6268152	5.2	203
tt6268734	5.1	349
tt6268812	6.2	672
tt6268882	6.3	2038
tt6269368	6.5	16638
tt6269434	6.2	2649
tt6269658	4.8	621
tt6269942	3.8	476
tt6270524	5.7	810
tt6270534	6.5	3409
tt6270596	4.4	1408
tt6270640	5.0	1026
tt6270936	7.8	1468
tt6271110	4.3	171
tt6271180	6.5	459
tt6271264	6.9	329
tt6271276	6.9	107
tt6271404	6.1	104
tt6271432	4.2	565
tt6271528	5.6	115
tt6271806	4.2	631
tt6271820	6.1	108
tt6272704	7.5	1035
tt6272828	5.5	3410
tt6273736	7.3	1456
tt6273862	7.0	262
tt6273924	5.7	152
tt6273998	4.0	1556
tt6275138	5.3	126
tt6275262	5.6	1217
tt6275296	7.0	241
tt6275334	7.4	105
tt6275840	6.6	109
tt6277440	6.1	10027
tt6277760	6.5	111
tt6277824	6.7	699
tt6278008	6.9	787
tt6278192	5.7	517
tt6278350	6.7	369
tt6278732	6.6	116
tt6280328	5.3	656
tt6280368	7.5	690
tt6280608	5.1	904
tt6280802	4.7	105
tt6280810	6.0	390
tt6280858	2.6	275
tt6281148	5.6	217
tt6281166	6.1	120
tt6281230	4.6	173
tt6281242	6.2	1440
tt6281320	5.4	104
tt6281538	3.6	708
tt6281650	4.9	258
tt6281886	6.4	112
tt6281936	6.4	220
tt6282098	3.9	162
tt6282116	3.1	301
tt6282380	8.1	177
tt6282878	5.7	113
tt6283474	6.5	301
tt6283780	5.4	389
tt6284064	7.3	1022
tt6284256	5.7	1241
tt6284414	5.3	256
tt6284474	8.2	624
tt6284544	2.5	105
tt6284564	3.7	1438
tt6285002	3.6	107
tt6285404	6.4	227
tt6285672	5.6	1668
tt6285944	7.3	15991
tt6286630	5.1	374
tt6286652	4.7	110
tt6286662	4.1	128
tt6286666	6.2	690
tt6286668	5.4	296
tt6286796	6.6	1681
tt6287508	3.4	563
tt6288124	6.9	21344
tt6288250	6.8	9464
tt6288290	7.6	324
tt6288650	5.5	744
tt6288694	5.7	10021
tt6289128	3.7	203
tt6289320	7.9	286
tt6289394	4.7	1825
tt6289452	2.1	2346
tt6289724	7.1	617
tt6289898	6.6	338
tt6290122	7.0	164
tt6290202	7.2	260
tt6290418	5.3	1376
tt6290584	5.9	464
tt6290736	5.9	399
tt6290798	6.2	8870
tt6291460	5.3	240
tt6292090	5.2	483
tt6292852	6.7	73227
tt6292996	6.5	812
tt6293032	5.8	1052
tt6293042	6.3	2199
tt6293422	7.2	612
tt6293516	8.0	4011
tt6293796	5.4	235
tt6294226	4.8	676
tt6294822	7.2	133033
tt6294892	4.8	1845
tt6295898	5.5	908
tt6296148	7.8	286
tt6296236	6.6	2390
tt6296278	7.0	208
tt6296764	6.5	184
tt6297258	6.1	424
tt6298498	7.2	202
tt6298600	6.8	1182
tt6299040	7.6	11690
tt6299228	6.4	201
tt6299592	4.5	133
tt6300886	5.0	335
tt6301452	5.4	2991
tt6301712	5.4	743
tt6301784	5.1	669
tt6301920	8.4	140
tt6302006	5.8	282
tt6302050	4.9	468
tt6302160	6.7	5511
tt6302164	5.4	1427
tt6302260	5.0	263
tt6303866	6.4	12135
tt6304018	8.6	157
tt6304046	7.0	26087
tt6304162	7.6	29092
tt6304968	7.0	1544
tt6305236	6.4	319
tt6306064	6.6	45992
tt6306400	6.2	1203
tt6312796	5.0	143
tt6312802	5.8	670
tt6312872	6.5	115
tt6313158	6.2	3358
tt6313348	7.1	633
tt6313378	6.2	924
tt6314294	7.0	110
tt6314690	5.3	931
tt6314766	4.6	205
tt6314864	6.7	165
tt6315438	7.6	991
tt6315524	8.2	4634
tt6315750	6.4	1820
tt6315790	5.9	358
tt6315872	5.4	254
tt6316138	8.4	33007
tt6316170	8.6	188
tt6316466	3.6	1399
tt6316506	6.4	270
tt6316816	5.5	417
tt6317052	7.0	974
tt6317072	6.0	108
tt6317236	5.2	361
tt6317962	5.5	2461
tt6318202	6.1	231
tt6318712	6.6	947
tt6318714	6.3	339
tt6318728	5.7	306
tt6318848	4.7	1512
tt6318954	4.5	511
tt6319010	7.1	354
tt6319654	8.1	914
tt6320482	4.1	235
tt6320628	7.5	313172
tt6320684	7.2	288
tt6321270	5.0	246
tt6322522	2.6	115
tt6322902	4.8	578
tt6322922	6.4	7562
tt6323306	5.8	368
tt6323858	6.5	136
tt6323870	4.9	201
tt6324278	7.0	27606
tt6324614	6.4	4036
tt6324892	4.0	144
tt6326184	3.3	141
tt6327400	5.9	405
tt6327570	5.9	301
tt6327784	5.4	106
tt6328002	5.1	329
tt6328004	5.1	688
tt6328046	8.4	1518
tt6328182	6.2	131
tt6328242	5.3	544
tt6329716	5.4	575
tt6329870	6.1	177
tt6330052	5.9	1717
tt6330122	8.7	572
tt6330220	8.6	326
tt6330246	6.9	1192
tt6330514	6.3	1772
tt6332158	3.7	218
tt6332276	8.4	1239
tt6332764	4.8	2345
tt6332994	7.3	271
tt6333052	6.1	4827
tt6333054	8.1	4239
tt6333056	7.4	3460
tt6333058	6.8	714
tt6333060	7.9	37940
tt6333064	6.5	3627
tt6333066	7.3	602
tt6333070	6.7	1643
tt6333072	7.1	1262
tt6333074	7.4	2595
tt6333078	7.1	208
tt6333080	7.6	622
tt6333082	6.0	175
tt6333084	6.9	179
tt6333086	6.5	1944
tt6333088	5.8	304
tt6333090	7.4	2571
tt6333092	7.4	510
tt6333096	6.4	877
tt6333200	4.4	897
tt6333284	5.8	554
tt6334874	4.5	593
tt6334884	4.7	2644
tt6335734	7.5	3606
tt6336270	5.6	1534
tt6336356	6.8	11763
tt6338036	2.7	111
tt6338444	3.5	101
tt6338476	6.2	3043
tt6338506	2.7	175
tt6339230	3.4	191
tt6340090	6.7	414
tt6340112	6.4	1405
tt6340264	5.7	830
tt6340296	5.4	920
tt6340500	6.6	1681
tt6340604	6.2	2793
tt6340640	6.9	2258
tt6340698	6.3	141
tt6341066	5.7	566
tt6341086	4.9	190
tt6341108	5.2	177
tt6341668	5.8	644
tt6342062	4.3	442
tt6342110	5.5	560
tt6342396	6.3	407
tt6342440	6.8	730
tt6343000	5.3	181
tt6343058	6.8	2767
tt6343068	6.6	359
tt6343314	7.1	102348
tt6344664	7.4	1337
tt6344696	6.5	206
tt6345080	3.8	305
tt6345894	7.3	1251
tt6346162	8.5	2068
tt6346952	6.7	546
tt6346954	6.7	143
tt6346982	6.9	186
tt6347150	5.8	2279
tt6348138	6.7	20966
tt6348244	7.1	147
tt6348410	5.9	1580
tt6348454	7.3	1017
tt6348566	6.6	249
tt6349302	5.6	3178
tt6350304	6.8	962
tt6350408	8.2	304
tt6350558	6.6	160
tt6352548	5.4	1386
tt6352604	6.4	344
tt6353036	5.3	485
tt6353076	6.4	310
tt6353716	3.9	217
tt6353976	4.7	137
tt6354056	3.5	226
tt6354108	6.7	423
tt6354568	3.6	371
tt6354784	7.1	833
tt6355328	5.0	434
tt6355584	7.4	132
tt6356228	3.4	178
tt6357074	4.7	185
tt6357342	6.6	257
tt6357492	5.9	585
tt6357504	6.7	167
tt6358156	6.2	268
tt6358182	6.9	333
tt6359082	2.6	377
tt6359118	6.8	366
tt6359554	7.9	2596
tt6359956	5.6	41115
tt6360332	4.2	1462
tt6360394	6.0	962
tt6360872	4.6	1812
tt6361260	7.7	658
tt6361832	5.3	426
tt6361854	6.0	375
tt6363436	5.4	2788
tt6363646	2.8	225
tt6364638	5.1	417
tt6365796	7.5	983
tt6366854	8.0	1513
tt6367558	6.2	10047
tt6368132	6.5	400
tt6368324	5.3	465
tt6368508	5.2	337
tt6369748	7.7	155
tt6370266	7.4	154
tt6370614	6.7	397
tt6370702	5.6	251
tt6371588	6.1	451
tt6371924	3.7	106
tt6373314	5.5	280
tt6373590	6.2	1221
tt6373738	7.1	134
tt6375308	7.5	2216
tt6376380	6.7	169
tt6378710	6.2	7308
tt6378942	5.9	1472
tt6379314	7.8	643
tt6379596	7.5	127
tt6380054	7.1	156
tt6380140	4.4	249
tt6380520	8.3	11894
tt6380556	7.0	418
tt6381052	7.7	338
tt6381074	7.0	120
tt6381456	6.3	116
tt6383452	6.9	107
tt6383494	6.5	1139
tt6384376	8.4	284
tt6384386	4.5	1883
tt6384720	3.1	193
tt6384998	3.3	248
tt6385768	3.9	190
tt6385806	6.4	111
tt6385842	3.2	219
tt6385856	6.8	1052
tt6385910	6.9	115
tt6385952	5.6	959
tt6386132	6.7	250
tt6386168	6.4	589
tt6386684	4.9	246
tt6386748	7.5	9832
tt6387190	7.4	259
tt6387472	7.2	795
tt6387506	6.1	286
tt6387988	7.2	138
tt6388074	5.5	510
tt6388082	7.3	2243
tt6388200	2.8	117
tt6388464	6.3	118
tt6388844	2.1	104
tt6389290	6.1	214
tt6389316	7.1	1574
tt6389344	4.8	345
tt6389802	3.3	272
tt6390580	7.8	268
tt6390668	7.8	5610
tt6390756	7.3	290
tt6391282	3.3	841
tt6391732	5.1	116
tt6392918	7.9	205
tt6393234	3.0	117
tt6394270	6.8	78666
tt6394430	8.5	1252
tt6395306	7.2	677
tt6395628	8.1	319
tt6395680	4.6	268
tt6395782	6.1	123
tt6395918	3.0	104
tt6396050	6.7	939
tt6396074	6.3	189
tt6396296	6.7	693
tt6396378	4.1	114
tt6396950	7.7	125
tt6397530	5.7	438
tt6397762	6.5	1385
tt6398054	6.8	1520
tt6398184	7.4	37762
tt6398360	5.5	727
tt6398496	5.8	410
tt6398570	6.5	213
tt6398666	6.1	366
tt6399158	6.9	3967
tt6399296	7.9	606
tt6400166	6.7	2479
tt6400280	7.4	1020
tt6400316	7.2	462
tt6400614	7.0	6879
tt6401004	5.5	2157
tt6401072	4.6	304
tt6402212	6.7	154
tt6402526	4.3	382
tt6402728	4.2	108
tt6403382	4.8	201
tt6403680	6.3	157
tt6404816	4.5	145
tt6405058	7.9	127
tt6405126	5.2	3044
tt6405208	8.0	1176
tt6406848	6.1	629
tt6407598	5.9	631
tt6408226	6.4	13401
tt6408738	6.2	702
tt6408924	1.9	131
tt6409272	7.5	131
tt6409416	7.6	1374
tt6409666	4.2	421
tt6409762	4.9	2282
tt6409782	5.3	414
tt6409856	3.5	376
tt6409994	5.6	626
tt6410534	5.4	184
tt6410564	6.7	5336
tt6410688	8.1	132
tt6411322	7.4	147
tt6411590	7.1	1761
tt6411748	2.3	407
tt6411954	5.2	1352
tt6411984	6.1	952
tt6412452	7.3	118458
tt6412864	6.8	3124
tt6413410	6.4	1600
tt6413712	6.6	540
tt6413868	3.9	271
tt6414866	8.0	377
tt6414890	4.7	960
tt6415214	6.8	342
tt6415416	6.4	2130
tt6415838	4.5	208
tt6416676	6.5	436
tt6417014	6.5	482
tt6417144	6.3	282
tt6417204	7.1	1118
tt6417256	6.6	338
tt6417824	2.5	130
tt6418570	3.1	258
tt6418778	6.0	4361
tt6418918	6.1	2382
tt6418996	6.2	1586
tt6420830	7.8	587
tt6421110	4.9	8634
tt6421118	4.2	459
tt6421366	5.9	692
tt6421398	4.8	396
tt6422258	4.8	159
tt6422938	4.1	1277
tt6423362	5.8	5831
tt6423578	5.1	196
tt6423664	6.7	305
tt6423776	6.0	5780
tt6423886	5.7	3710
tt6423998	3.1	138
tt6424188	3.3	138
tt6424724	6.7	151
tt6424768	5.7	290
tt6425734	5.8	432
tt6425770	5.1	113
tt6426028	6.3	3437
tt6426234	3.8	580
tt6426714	7.3	569
tt6426832	5.9	1399
tt6427156	4.5	116
tt6427854	2.2	385
tt6428150	6.8	1183
tt6428676	5.8	9672
tt6428774	6.3	316
tt6430360	6.5	176
tt6431324	7.4	246
tt6431828	6.9	397
tt6432808	8.4	635
tt6433106	6.3	137
tt6433456	7.1	4808
tt6433624	6.0	321
tt6433832	6.4	2299
tt6433880	6.0	9601
tt6433886	5.5	1090
tt6434022	7.0	1132
tt6435258	7.4	525
tt6435274	6.5	174
tt6436056	5.8	116
tt6436270	5.9	311
tt6436726	6.3	18015
tt6436888	5.9	229
tt6437228	3.6	318
tt6437888	3.3	138
tt6437936	6.4	128
tt6438030	6.6	3099
tt6438096	7.6	3318
tt6438398	5.5	353
tt6438840	6.6	703
tt6439020	6.4	10624
tt6439558	3.3	14306
tt6439748	3.9	262
tt6440810	7.2	182
tt6441072	4.8	212
tt6441120	6.8	529
tt6442978	7.4	7588
tt6443138	6.9	320
tt6443294	6.6	2670
tt6444140	6.0	2277
tt6444838	6.5	1727
tt6445236	5.4	131
tt6445278	5.8	315
tt6445394	4.9	589
tt6445396	5.5	831
tt6445408	5.1	232
tt6445414	6.1	7571
tt6446550	5.5	301
tt6447372	7.9	115
tt6448504	6.1	126
tt6448698	6.1	127
tt6449216	8.2	267
tt6449336	6.3	538
tt6449354	4.9	132
tt6449358	5.1	104
tt6450042	6.7	272
tt6450186	7.3	13926
tt6450198	5.8	357
tt6450428	3.1	180
tt6450628	2.9	468
tt6450662	6.0	754
tt6450804	6.2	143448
tt6451260	5.2	539
tt6451304	6.5	1722
tt6452332	6.8	1734
tt6452534	6.0	135
tt6452574	7.8	46646
tt6453158	7.5	284
tt6454510	6.2	282
tt6456222	5.5	1026
tt6456318	8.8	952
tt6456384	1.4	551
tt6456768	3.1	160
tt6458228	6.6	547
tt6458726	3.5	119
tt6458952	2.2	115
tt6459382	6.1	350
tt6459494	1.1	527
tt6460276	4.6	173
tt6460390	5.9	114
tt6461514	6.5	1199
tt6461526	6.2	682
tt6461828	5.9	143
tt6462084	4.0	176
tt6462462	6.8	3404
tt6462506	6.9	1861
tt6462750	5.9	109
tt6463320	9.0	4148
tt6463494	6.9	1164
tt6464290	5.7	606
tt6464360	4.8	1219
tt6464678	4.9	1300
tt6465308	3.8	379
tt6465940	3.4	195
tt6466058	5.3	169
tt6466464	5.5	1164
tt6467152	5.8	118
tt6467380	6.6	3981
tt6467436	7.3	120
tt6467500	6.6	204
tt6467738	6.2	1182
tt6467968	7.5	1686
tt6468114	8.3	183
tt6468814	4.8	605
tt6469344	4.4	240
tt6469548	5.3	4951
tt6469826	3.7	327
tt6469960	3.0	343
tt6470762	5.9	1691
tt6470924	6.8	1141
tt6471054	6.9	832
tt6471196	7.2	158
tt6471264	5.4	4745
tt6471410	3.3	139
tt6471628	7.0	459
tt6471684	6.7	3231
tt6472116	5.8	440
tt6472234	2.7	114
tt6472742	4.1	160
tt6472976	7.2	40774
tt6473066	7.5	3013
tt6473542	4.1	407
tt6473622	2.6	189
tt6473838	6.2	198
tt6474040	6.1	10261
tt6474626	6.3	664
tt6475250	5.5	268
tt6475354	4.6	131
tt6476140	5.4	34501
tt6476532	5.8	190
tt6478512	6.5	180
tt6478538	6.0	836
tt6479178	3.5	717
tt6479534	6.6	781
tt6479614	7.5	196
tt6481002	4.8	321
tt6481190	5.2	198
tt6481232	8.9	964
tt6481478	6.7	998
tt6483258	7.5	154
tt6483364	6.1	7447
tt6483422	4.1	570
tt6483458	6.9	265
tt6484954	7.0	154
tt6484956	8.6	236
tt6484982	7.7	16216
tt6485304	7.0	2407
tt6485574	6.6	120
tt6485666	7.6	23925
tt6485776	5.8	689
tt6485928	6.2	6092
tt6486630	5.4	938
tt6487050	8.2	586
tt6487174	6.6	300
tt6487784	9.0	234
tt6488382	6.0	123
tt6488444	7.9	132
tt6488870	6.1	274
tt6489100	5.2	583
tt6489160	3.7	209
tt6489562	4.8	298
tt6490394	7.0	594
tt6490930	4.2	1142
tt6490990	7.9	705
tt6491170	7.2	1413
tt6491178	7.0	36023
tt6491296	6.5	151
tt6492158	2.3	146
tt6493222	5.3	399
tt6493286	7.8	3593
tt6493292	6.1	251
tt6493472	5.7	189
tt6493644	6.5	613
tt6493648	6.8	1041
tt6493974	5.8	207
tt6494052	6.4	1772
tt6494344	4.7	613
tt6494358	7.5	550
tt6494418	4.3	12278
tt6494542	4.7	219
tt6494556	3.2	112
tt6495094	5.1	1088
tt6495388	6.4	373
tt6495526	7.4	680
tt6495714	3.3	370
tt6495770	5.1	9900
tt6496236	5.4	652
tt6496688	7.3	372
tt6497898	7.0	2372
tt6498220	3.0	122
tt6498526	8.0	484
tt6498644	7.4	1835
tt6499694	5.0	725
tt6499752	7.5	154356
tt6500276	5.9	191
tt6502580	5.7	1222
tt6502956	5.5	1627
tt6503596	7.2	102
tt6504538	6.3	2126
tt6504868	5.9	360
tt6505826	4.9	154
tt6505968	6.8	1703
tt6506146	5.1	1098
tt6506246	7.1	244
tt6506276	6.6	908
tt6507682	5.8	327
tt6508228	5.4	3951
tt6508926	7.7	126
tt6509058	6.2	2495
tt6509330	4.0	170
tt6509432	7.0	196
tt6509862	7.1	1219
tt6510332	7.8	6255
tt6510634	6.7	600
tt6510954	6.3	399
tt6511676	4.6	194
tt6511932	5.5	17917
tt6512428	5.8	1056
tt6512632	7.1	171
tt6512784	4.2	1130
tt6512856	8.0	136
tt6513120	7.1	64452
tt6513406	5.8	1426
tt6513656	3.8	27639
tt6514010	6.8	2493
tt6514196	6.6	4530
tt6514218	5.8	162
tt6514342	5.0	260
tt6515050	5.8	171
tt6515200	5.2	631
tt6515342	6.1	2753
tt6515420	3.8	133
tt6515458	6.9	415
tt6515470	6.8	261
tt6515568	7.7	194
tt6515910	6.1	1279
tt6516314	5.6	5981
tt6516590	3.5	601
tt6516734	5.1	129
tt6517874	6.0	449
tt6518270	5.8	4395
tt6518634	4.7	140
tt6520634	7.5	237
tt6520926	7.2	163
tt6520954	7.9	3262
tt6521194	6.5	619
tt6521610	6.7	285
tt6521776	5.3	1459
tt6521876	5.7	18826
tt6522398	5.7	1983
tt6522546	6.6	8913
tt6522634	6.5	1446
tt6522666	7.7	331
tt6522668	6.4	2412
tt6522846	4.7	111
tt6522982	4.2	662
tt6523174	5.9	1014
tt6523386	7.2	230
tt6523440	6.5	817
tt6523720	6.2	9311
tt6524704	6.8	173
tt6524874	6.2	120
tt6525952	6.4	410
tt6525978	5.5	443
tt6527426	5.4	23200
tt6527456	6.0	159
tt6527586	6.3	1948
tt6527838	6.7	263
tt6529772	5.4	389
tt6530104	6.5	434
tt6531196	4.9	501
tt6531872	6.5	537
tt6532192	5.7	256
tt6532374	6.3	3388
tt6532954	7.4	490
tt6533240	5.9	13737
tt6533250	5.2	125
tt6535100	6.8	144
tt6535838	4.0	152
tt6535880	6.3	19551
tt6535926	7.3	289
tt6536312	5.3	175
tt6536668	4.9	160
tt6536904	4.5	101
tt6537238	7.2	9529
tt6537508	5.5	1754
tt6538102	6.5	305
tt6538402	5.8	102
tt6538906	5.5	202
tt6539052	5.9	446
tt6539420	6.3	504
tt6539470	3.5	134
tt6539750	7.0	342
tt6540984	4.0	475
tt6541008	6.5	521
tt6541480	7.0	166
tt6541512	6.0	350
tt6541904	7.0	222
tt6542108	5.9	2870
tt6542454	5.9	141
tt6543652	7.6	47270
tt6544220	5.7	2230
tt6544318	6.8	237
tt6544384	4.2	120
tt6544498	7.8	290
tt6544850	6.2	476
tt6544940	8.1	513
tt6545160	7.1	592
tt6545212	8.9	661
tt6547044	6.0	1088
tt6547170	4.2	5690
tt6547786	5.4	1854
tt6548370	4.2	158
tt6548388	5.7	206
tt6548966	7.1	1715
tt6549186	4.5	111
tt6549234	7.2	308
tt6549502	7.5	393
tt6550794	6.6	214
tt6551244	7.4	172
tt6551510	6.7	108
tt6555144	5.7	158
tt6555772	5.6	2753
tt6556552	5.0	747
tt6556576	5.5	3225
tt6556670	6.1	5679
tt6556890	5.9	11284
tt6557356	4.6	266
tt6557704	7.7	327
tt6558114	4.9	243
tt6559390	6.3	1254
tt6559576	3.4	141
tt6559642	6.1	709
tt6560164	5.8	5716
tt6560352	6.6	102
tt6561394	7.1	126
tt6562628	6.1	1245
tt6562798	4.9	102
tt6563012	5.5	133
tt6563576	4.8	5231
tt6563862	5.7	131
tt6565458	4.5	145
tt6565702	5.8	150640
tt6566400	7.0	132
tt6566600	4.5	113
tt6566624	6.7	615
tt6566768	5.7	1979
tt6566830	5.2	914
tt6566846	6.2	179
tt6567002	7.5	219
tt6567012	6.1	443
tt6567396	6.2	469
tt6567406	1.6	172
tt6567472	5.7	106
tt6568188	3.1	236
tt6568190	6.4	155
tt6568474	4.6	312
tt6568868	7.3	163
tt6569546	4.3	546
tt6569692	7.1	350
tt6570372	4.6	446
tt6570972	6.7	155
tt6571110	3.3	594
tt6571500	7.1	269
tt6571636	6.2	207
tt6572190	6.6	101
tt6572694	4.6	180
tt6572702	4.8	3937
tt6573370	7.5	107
tt6573444	7.0	2366
tt6573604	6.8	224
